 7:46:28 | TRACE | /Users/matt/.cargo/r - Triggered `windowShouldClose:`
 7:46:28 | TRACE | /Users/matt/.cargo/r - Completed `windowShouldClose:`
 7:46:28 | TRACE | /Users/matt/.cargo/r - Locked shared state in `fullscreen`
 7:46:28 | TRACE | /Users/matt/.cargo/r - Unlocked shared state in `fullscreen`
 7:46:28 | TRACE | /Users/matt/.cargo/r - Triggered `windowWillClose:`
 7:46:28 | TRACE | /Users/matt/.cargo/r - Completed `windowWillClose:`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `WinitWindow::new`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Locked shared state in `init`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Unlocked shared state in `init`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Locked shared state in `set_option_as_alt`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Unlocked shared state in `set_option_as_alt`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `validAttributesForMarkedText`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `validAttributesForMarkedText`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `validAttributesForMarkedText`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `validAttributesForMarkedText`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `validAttributesForMarkedText`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `validAttributesForMarkedText`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `validAttributesForMarkedText`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `validAttributesForMarkedText`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `validAttributesForMarkedText`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `validAttributesForMarkedText`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `frameDidChange:`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `frameDidChange:`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `viewDidMoveToWindow`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `viewDidMoveToWindow`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Locked shared state in `WinitWindow::new`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Unlocked shared state in `WinitWindow::new`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Locked shared state in `set_fullscreen`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Unlocked shared state in `set_fullscreen`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeKeyWindow`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeKeyWindow`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeMainWindow`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeMainWindow`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeKeyWindow`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeKeyWindow`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `acceptsFirstResponder`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `acceptsFirstResponder`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Triggered `acceptsFirstResponder`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `acceptsFirstResponder`
 7:46:43 | TRACE | /Users/matt/.cargo/r - Completed `WinitWindow::new`
 7:46:44 | INFO  | src/graphics/coordin - Current Graphics Device is AMD Radeon Pro 555X
 7:46:44 | INFO  | src/graphics/coordin - Before ImGuiRenderer New
 7:46:44 | INFO  | src/graphics/coordin - After ImGuiRenderer New
 7:46:44 | DEBUG | /Users/matt/.cargo/r - Loaded 271 mappings.
 7:46:44 | INFO  | src/game/game_loop.r - Initialized Game
 7:46:44 | TRACE | /Users/matt/.cargo/r - Triggered `resetCursorRects`
 7:46:44 | TRACE | /Users/matt/.cargo/r - Completed `resetCursorRects`
 7:46:44 | TRACE | /Users/matt/.cargo/r - Triggered `applicationDidFinishLaunching:`
 7:46:44 | TRACE | /Users/matt/.cargo/r - Activating visible window
 7:46:44 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeKeyWindow`
 7:46:44 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeKeyWindow`
 7:46:44 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeMainWindow`
 7:46:44 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeMainWindow`
 7:46:44 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeKeyWindow`
 7:46:44 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeKeyWindow`
 7:46:44 | TRACE | /Users/matt/.cargo/r - Completed `applicationDidFinishLaunching:`
 7:46:44 | TRACE | /Users/matt/.cargo/r - Triggered `windowDidBecomeKey:`
 7:46:44 | TRACE | /Users/matt/.cargo/r - Completed `windowDidBecomeKey:`
 7:46:45 | TRACE | /Users/matt/.cargo/r - Triggered `resetCursorRects`
 7:46:45 | TRACE | /Users/matt/.cargo/r - Completed `resetCursorRects`
 7:46:45 | TRACE | /Users/matt/.cargo/r - Triggered `selectedRange`
 7:46:45 | TRACE | /Users/matt/.cargo/r - Completed `selectedRange`
 7:46:46 | TRACE | /Users/matt/.cargo/r - Triggered `windowDidChangeOcclusionState:`
 7:46:46 | TRACE | /Users/matt/.cargo/r - Completed `windowDidChangeOcclusionState:`
 7:46:48 | TRACE | /Users/matt/.cargo/r - Triggered `mouseEntered:`
 7:46:48 | TRACE | /Users/matt/.cargo/r - Completed `mouseEntered:`
 7:46:49 | TRACE | /Users/matt/.cargo/r - Triggered `mouseExited:`
 7:46:49 | TRACE | /Users/matt/.cargo/r - Completed `mouseExited:`
 7:46:50 | TRACE | /Users/matt/.cargo/r - Triggered `windowDidMove:`
 7:46:50 | TRACE | /Users/matt/.cargo/r - Completed `windowDidMove:`
 7:46:52 | TRACE | /Users/matt/.cargo/r - Triggered `windowShouldClose:`
 7:46:52 | TRACE | /Users/matt/.cargo/r - Completed `windowShouldClose:`
 7:46:52 | TRACE | /Users/matt/.cargo/r - Locked shared state in `fullscreen`
 7:46:52 | TRACE | /Users/matt/.cargo/r - Unlocked shared state in `fullscreen`
 7:46:52 | TRACE | /Users/matt/.cargo/r - Triggered `windowWillClose:`
 7:46:52 | TRACE | /Users/matt/.cargo/r - Completed `windowWillClose:`
 7:47:10 | INFO  | src/graphics/coordin - Current Graphics Device is AMD Radeon Pro 555X
 7:47:10 | INFO  | src/graphics/coordin - Before ImGuiRenderer New
 7:47:10 | INFO  | src/graphics/coordin - After ImGuiRenderer New
 7:47:10 | DEBUG | /Users/matt/.cargo/r - Loaded 271 mappings.
 7:47:10 | INFO  | src/game/game_loop.r - Initialized Game
 7:54:50 | INFO  | src/graphics/coordin - Current Graphics Device is AMD Radeon Pro 555X
 7:54:50 | INFO  | src/graphics/coordin - Before ImGuiRenderer New
 7:54:50 | INFO  | src/graphics/coordin - After ImGuiRenderer New
 7:54:50 | DEBUG | /Users/matt/.cargo/r - Loaded 271 mappings.
 7:54:50 | INFO  | src/game/game_loop.r - Initialized Game
 8:04:43 | INFO  | src/graphics/coordin - Current Graphics Device is AMD Radeon Pro 555X
 8:04:43 | INFO  | src/graphics/coordin - Before ImGuiRenderer New
 8:04:43 | INFO  | src/graphics/coordin - After ImGuiRenderer New
 8:04:43 | DEBUG | /Users/matt/.cargo/r - Loaded 271 mappings.
 8:04:43 | INFO  | src/game/game_loop.r - Initialized Game
